"mmwr_week","mmwr_year","deaths","State"
8,2023,70,"GA"
9,2023,40,"GA"
10,2023,45,"GA"
11,2023,41,"GA"
12,2023,50,"GA"
13,2023,41,"GA"
14,2023,32,"GA"
15,2023,22,"GA"
16,2023,34,"GA"
17,2023,22,"GA"
18,2023,25,"GA"
19,2023,20,"GA"
20,2023,20,"GA"
21,2023,21,"GA"
22,2023,22,"GA"
23,2023,17,"GA"
24,2023,13,"GA"
25,2023,20,"GA"
26,2023,11,"GA"
27,2023,15,"GA"
28,2023,19,"GA"
29,2023,21,"GA"
30,2023,20,"GA"
31,2023,17,"GA"
32,2023,37,"GA"
33,2023,32,"GA"
34,2023,38,"GA"
35,2023,45,"GA"
36,2023,49,"GA"
37,2023,55,"GA"
38,2023,46,"GA"
39,2023,31,"GA"
40,2023,39,"GA"
41,2023,21,"GA"
42,2023,28,"GA"
43,2023,33,"GA"
44,2023,28,"GA"
45,2023,34,"GA"
46,2023,23,"GA"
47,2023,29,"GA"
48,2023,33,"GA"
49,2023,25,"GA"
50,2023,29,"GA"
51,2023,28,"GA"
52,2023,57,"GA"
NA,2023,471,"GA"
NA,2023,271,"GA"
NA,2023,191,"GA"
NA,2023,122,"GA"
NA,2023,92,"GA"
NA,2023,70,"GA"
NA,2023,80,"GA"
NA,2023,154,"GA"
NA,2023,193,"GA"
NA,2023,131,"GA"
NA,2023,121,"GA"
1,2024,60,"GA"
2,2024,75,"GA"
3,2024,75,"GA"
4,2024,65,"GA"
5,2024,46,"GA"
6,2024,50,"GA"
7,2024,43,"GA"
8,2024,55,"GA"
9,2024,54,"GA"
10,2024,47,"GA"
11,2024,50,"GA"
12,2024,35,"GA"
13,2024,35,"GA"
14,2024,24,"GA"
15,2024,19,"GA"
16,2024,19,"GA"
17,2024,NA,"GA"
18,2024,15,"GA"
19,2024,NA,"GA"
20,2024,14,"GA"
21,2024,15,"GA"
22,2024,NA,"GA"
23,2024,NA,"GA"
24,2024,NA,"GA"
25,2024,NA,"GA"
26,2024,11,"GA"
27,2024,15,"GA"
28,2024,10,"GA"
29,2024,17,"GA"
30,2024,15,"GA"
31,2024,29,"GA"
32,2024,35,"GA"
33,2024,32,"GA"
34,2024,36,"GA"
35,2024,40,"GA"
36,2024,41,"GA"
37,2024,35,"GA"
38,2024,24,"GA"
39,2024,28,"GA"
40,2024,13,"GA"
41,2024,13,"GA"
42,2024,20,"GA"
43,2024,15,"GA"
44,2024,11,"GA"
45,2024,11,"GA"
46,2024,NA,"GA"
47,2024,NA,"GA"
48,2024,NA,"GA"
49,2024,NA,"GA"
NA,2024,168,"GA"
NA,2024,293,"GA"
NA,2024,202,"GA"
NA,2024,185,"GA"
NA,2024,72,"GA"
NA,2024,55,"GA"
NA,2024,37,"GA"
NA,2024,69,"GA"
NA,2024,159,"GA"
NA,2024,133,"GA"
NA,2024,65,"GA"
NA,2024,27,"GA"
NA,2024,2064,"GA"
NA,2024,1300,"GA"
NA,2024,38357,"GA"
NA,2025,NA,"GA"
1,2020,0,"HI"
2,2020,0,"HI"
3,2020,0,"HI"
4,2020,0,"HI"
5,2020,0,"HI"
6,2020,0,"HI"
7,2020,0,"HI"
8,2020,0,"HI"
9,2020,0,"HI"
10,2020,0,"HI"
11,2020,0,"HI"
12,2020,0,"HI"
13,2020,0,"HI"
14,2020,NA,"HI"
15,2020,NA,"HI"
16,2020,NA,"HI"
17,2020,NA,"HI"
18,2020,NA,"HI"
19,2020,0,"HI"
20,2020,0,"HI"
21,2020,0,"HI"
22,2020,0,"HI"
23,2020,0,"HI"
24,2020,0,"HI"
25,2020,0,"HI"
26,2020,NA,"HI"
27,2020,NA,"HI"
28,2020,NA,"HI"
29,2020,NA,"HI"
30,2020,NA,"HI"
31,2020,NA,"HI"
32,2020,NA,"HI"
33,2020,13,"HI"
34,2020,14,"HI"
35,2020,35,"HI"
36,2020,31,"HI"
37,2020,34,"HI"
38,2020,32,"HI"
39,2020,26,"HI"
40,2020,20,"HI"
41,2020,20,"HI"
42,2020,18,"HI"
43,2020,14,"HI"
44,2020,11,"HI"
45,2020,NA,"HI"
46,2020,NA,"HI"
47,2020,NA,"HI"
48,2020,NA,"HI"
49,2020,13,"HI"
50,2020,NA,"HI"
51,2020,NA,"HI"
52,2020,NA,"HI"
53,2020,NA,"HI"
NA,2020,0,"HI"
NA,2020,0,"HI"
NA,2020,NA,"HI"
NA,2020,16,"HI"
NA,2020,0,"HI"
NA,2020,NA,"HI"
NA,2020,NA,"HI"
NA,2020,74,"HI"
NA,2020,128,"HI"
NA,2020,71,"HI"
NA,2020,31,"HI"
NA,2020,35,"HI"
NA,2020,365,"HI"
1,2021,NA,"HI"
2,2021,12,"HI"
3,2021,14,"HI"
4,2021,10,"HI"
5,2021,NA,"HI"
6,2021,NA,"HI"
7,2021,NA,"HI"
8,2021,NA,"HI"
9,2021,NA,"HI"
10,2021,NA,"HI"
11,2021,NA,"HI"
12,2021,NA,"HI"
13,2021,NA,"HI"
14,2021,NA,"HI"
15,2021,NA,"HI"
16,2021,NA,"HI"
17,2021,NA,"HI"
18,2021,NA,"HI"
19,2021,NA,"HI"
20,2021,NA,"HI"
21,2021,NA,"HI"
22,2021,NA,"HI"
23,2021,NA,"HI"
24,2021,NA,"HI"
25,2021,NA,"HI"
26,2021,NA,"HI"
27,2021,NA,"HI"
28,2021,NA,"HI"
29,2021,NA,"HI"
30,2021,NA,"HI"
31,2021,17,"HI"
32,2021,25,"HI"
33,2021,35,"HI"
34,2021,53,"HI"
35,2021,60,"HI"
36,2021,66,"HI"
37,2021,58,"HI"
38,2021,58,"HI"
39,2021,39,"HI"
40,2021,21,"HI"
41,2021,31,"HI"
42,2021,17,"HI"
43,2021,16,"HI"
44,2021,14,"HI"
45,2021,10,"HI"
46,2021,11,"HI"
47,2021,NA,"HI"
48,2021,NA,"HI"
49,2021,NA,"HI"
50,2021,NA,"HI"
51,2021,NA,"HI"
52,2021,11,"HI"
NA,2021,48,"HI"
NA,2021,28,"HI"
NA,2021,18,"HI"
NA,2021,14,"HI"
NA,2021,22,"HI"
NA,2021,13,"HI"
NA,2021,25,"HI"
NA,2021,154,"HI"
NA,2021,251,"HI"
NA,2021,92,"HI"
NA,2021,45,"HI"
NA,2021,34,"HI"
NA,2021,744,"HI"
1,2022,20,"HI"
2,2022,28,"HI"
3,2022,61,"HI"
4,2022,42,"HI"
5,2022,51,"HI"
6,2022,31,"HI"
7,2022,19,"HI"
8,2022,15,"HI"
9,2022,NA,"HI"
10,2022,11,"HI"
11,2022,10,"HI"
12,2022,NA,"HI"
13,2022,NA,"HI"
14,2022,NA,"HI"
15,2022,NA,"HI"
16,2022,NA,"HI"
17,2022,NA,"HI"
18,2022,NA,"HI"
19,2022,NA,"HI"
20,2022,13,"HI"
21,2022,NA,"HI"
22,2022,16,"HI"
23,2022,15,"HI"
24,2022,19,"HI"
25,2022,20,"HI"
26,2022,11,"HI"
27,2022,20,"HI"
28,2022,15,"HI"
29,2022,11,"HI"
30,2022,10,"HI"
31,2022,17,"HI"
32,2022,11,"HI"
33,2022,15,"HI"
34,2022,11,"HI"
35,2022,12,"HI"
36,2022,NA,"HI"
37,2022,NA,"HI"
38,2022,NA,"HI"
39,2022,NA,"HI"
40,2022,NA,"HI"
41,2022,10,"HI"
42,2022,NA,"HI"
43,2022,NA,"HI"
44,2022,NA,"HI"
45,2022,NA,"HI"
46,2022,NA,"HI"
47,2022,NA,"HI"
48,2022,NA,"HI"
49,2022,NA,"HI"
50,2022,NA,"HI"
51,2022,NA,"HI"
52,2022,NA,"HI"
NA,2022,161,"HI"
NA,2022,110,"HI"
NA,2022,28,"HI"
NA,2022,18,"HI"
NA,2022,45,"HI"
NA,2022,70,"HI"
NA,2022,59,"HI"
NA,2022,60,"HI"
NA,2022,27,"HI"
NA,2022,23,"HI"
NA,2022,22,"HI"
NA,2022,20,"HI"
NA,2022,643,"HI"
1,2023,NA,"HI"
2,2023,10,"HI"
3,2023,NA,"HI"
4,2023,10,"HI"
5,2023,NA,"HI"
6,2023,NA,"HI"
7,2023,NA,"HI"
8,2023,NA,"HI"
9,2023,NA,"HI"
10,2023,0,"HI"
11,2023,NA,"HI"
12,2023,NA,"HI"
13,2023,NA,"HI"
14,2023,NA,"HI"
15,2023,NA,"HI"
16,2023,NA,"HI"
17,2023,NA,"HI"
18,2023,NA,"HI"
19,2023,NA,"HI"
20,2023,NA,"HI"
21,2023,NA,"HI"
22,2023,NA,"HI"
23,2023,NA,"HI"
24,2023,NA,"HI"
25,2023,NA,"HI"
26,2023,NA,"HI"
27,2023,NA,"HI"
28,2023,NA,"HI"
29,2023,NA,"HI"
30,2023,NA,"HI"
31,2023,11,"HI"
32,2023,NA,"HI"
33,2023,NA,"HI"
34,2023,NA,"HI"
35,2023,NA,"HI"
36,2023,NA,"HI"
37,2023,NA,"HI"
38,2023,NA,"HI"
39,2023,NA,"HI"
40,2023,NA,"HI"
41,2023,NA,"HI"
42,2023,NA,"HI"
43,2023,NA,"HI"
44,2023,NA,"HI"
45,2023,NA,"HI"
46,2023,NA,"HI"
47,2023,NA,"HI"
48,2023,NA,"HI"
49,2023,NA,"HI"
50,2023,NA,"HI"
51,2023,NA,"HI"
52,2023,NA,"HI"
NA,2023,36,"HI"
NA,2023,18,"HI"
NA,2023,16,"HI"
NA,2023,24,"HI"
NA,2023,18,"HI"
NA,2023,18,"HI"
NA,2023,24,"HI"
NA,2023,33,"HI"
NA,2023,31,"HI"
NA,2023,20,"HI"
NA,2023,16,"HI"
1,2024,NA,"HI"
2,2024,NA,"HI"
3,2024,NA,"HI"
4,2024,NA,"HI"
5,2024,NA,"HI"
6,2024,NA,"HI"
7,2024,NA,"HI"
8,2024,NA,"HI"
9,2024,NA,"HI"
10,2024,NA,"HI"
11,2024,NA,"HI"
12,2024,NA,"HI"
13,2024,NA,"HI"
14,2024,NA,"HI"
15,2024,NA,"HI"
16,2024,0,"HI"
17,2024,NA,"HI"
18,2024,NA,"HI"
19,2024,NA,"HI"
20,2024,NA,"HI"
21,2024,NA,"HI"
22,2024,NA,"HI"
23,2024,NA,"HI"
24,2024,11,"HI"
25,2024,10,"HI"
26,2024,13,"HI"
27,2024,11,"HI"
28,2024,NA,"HI"
29,2024,NA,"HI"
30,2024,15,"HI"
31,2024,NA,"HI"
32,2024,NA,"HI"
33,2024,10,"HI"
34,2024,NA,"HI"
35,2024,NA,"HI"
36,2024,NA,"HI"
37,2024,NA,"HI"
38,2024,NA,"HI"
39,2024,NA,"HI"
40,2024,NA,"HI"
41,2024,NA,"HI"
42,2024,0,"HI"
43,2024,NA,"HI"
44,2024,NA,"HI"
45,2024,0,"HI"
46,2024,NA,"HI"
47,2024,0,"HI"
48,2024,0,"HI"
49,2024,0,"HI"
NA,2024,11,"HI"
NA,2024,18,"HI"
NA,2024,25,"HI"
NA,2024,NA,"HI"
NA,2024,NA,"HI"
NA,2024,12,"HI"
NA,2024,41,"HI"
NA,2024,41,"HI"
NA,2024,32,"HI"
NA,2024,18,"HI"
NA,2024,10,"HI"
NA,2024,NA,"HI"
NA,2024,265,"HI"
NA,2024,212,"HI"
NA,2024,2229,"HI"
NA,2025,0,"HI"
1,2020,0,"IA"
2,2020,0,"IA"
3,2020,0,"IA"
4,2020,0,"IA"
5,2020,0,"IA"
6,2020,0,"IA"
7,2020,0,"IA"
8,2020,0,"IA"
9,2020,0,"IA"
10,2020,0,"IA"
11,2020,0,"IA"
12,2020,0,"IA"
13,2020,NA,"IA"
14,2020,17,"IA"
15,2020,22,"IA"
16,2020,36,"IA"
17,2020,52,"IA"
18,2020,69,"IA"
19,2020,92,"IA"
20,2020,103,"IA"
21,2020,101,"IA"
22,2020,91,"IA"
23,2020,70,"IA"
24,2020,40,"IA"
25,2020,32,"IA"
26,2020,20,"IA"
27,2020,21,"IA"
28,2020,26,"IA"
29,2020,42,"IA"
30,2020,47,"IA"
31,2020,51,"IA"
32,2020,53,"IA"
33,2020,57,"IA"
34,2020,63,"IA"
35,2020,77,"IA"
36,2020,59,"IA"
37,2020,61,"IA"
38,2020,48,"IA"
39,2020,57,"IA"
40,2020,83,"IA"
41,2020,100,"IA"
42,2020,115,"IA"
43,2020,130,"IA"
44,2020,137,"IA"
45,2020,257,"IA"
46,2020,308,"IA"
47,2020,424,"IA"
48,2020,402,"IA"
49,2020,411,"IA"
50,2020,335,"IA"
51,2020,297,"IA"
52,2020,231,"IA"
53,2020,191,"IA"
NA,2020,0,"IA"
NA,2020,0,"IA"
NA,2020,10,"IA"
NA,2020,171,"IA"
NA,2020,416,"IA"
NA,2020,159,"IA"
NA,2020,174,"IA"
NA,2020,273,"IA"
NA,2020,250,"IA"
NA,2020,523,"IA"
NA,2020,1516,"IA"
NA,2020,1277,"IA"
NA,2020,4769,"IA"
1,2021,214,"IA"
2,2021,164,"IA"
3,2021,137,"IA"
4,2021,114,"IA"
5,2021,94,"IA"
6,2021,74,"IA"
7,2021,60,"IA"
8,2021,53,"IA"
9,2021,44,"IA"
10,2021,42,"IA"
11,2021,36,"IA"
12,2021,30,"IA"
13,2021,20,"IA"
14,2021,32,"IA"
15,2021,26,"IA"
16,2021,29,"IA"
17,2021,23,"IA"
18,2021,21,"IA"
19,2021,31,"IA"
20,2021,18,"IA"
21,2021,22,"IA"
22,2021,15,"IA"
23,2021,NA,"IA"
24,2021,13,"IA"
25,2021,10,"IA"
26,2021,NA,"IA"
27,2021,12,"IA"
28,2021,15,"IA"
29,2021,15,"IA"
30,2021,16,"IA"
31,2021,27,"IA"
32,2021,35,"IA"
33,2021,48,"IA"
34,2021,53,"IA"
35,2021,78,"IA"
36,2021,73,"IA"
37,2021,95,"IA"
38,2021,98,"IA"
39,2021,103,"IA"
40,2021,117,"IA"
41,2021,112,"IA"
42,2021,105,"IA"
43,2021,88,"IA"
44,2021,88,"IA"
45,2021,92,"IA"
46,2021,114,"IA"
47,2021,98,"IA"
48,2021,105,"IA"
49,2021,126,"IA"
50,2021,134,"IA"
51,2021,148,"IA"
52,2021,142,"IA"
NA,2021,706,"IA"
NA,2021,273,"IA"
NA,2021,157,"IA"
NA,2021,115,"IA"
NA,2021,101,"IA"
NA,2021,47,"IA"
NA,2021,62,"IA"
NA,2021,189,"IA"
NA,2021,388,"IA"
NA,2021,471,"IA"
NA,2021,424,"IA"
NA,2021,593,"IA"
NA,2021,3526,"IA"
1,2022,140,"IA"
2,2022,169,"IA"
3,2022,154,"IA"
4,2022,173,"IA"
5,2022,163,"IA"
6,2022,112,"IA"
7,2022,110,"IA"
8,2022,64,"IA"
9,2022,54,"IA"
10,2022,40,"IA"
11,2022,21,"IA"
12,2022,20,"IA"
13,2022,15,"IA"
14,2022,15,"IA"
15,2022,NA,"IA"
16,2022,11,"IA"
17,2022,NA,"IA"
18,2022,15,"IA"
19,2022,17,"IA"
20,2022,17,"IA"
21,2022,15,"IA"
22,2022,22,"IA"
23,2022,23,"IA"
24,2022,11,"IA"
25,2022,20,"IA"
26,2022,22,"IA"
27,2022,29,"IA"
28,2022,39,"IA"
29,2022,23,"IA"
30,2022,35,"IA"
31,2022,33,"IA"
32,2022,36,"IA"
33,2022,36,"IA"
34,2022,34,"IA"
35,2022,29,"IA"
36,2022,37,"IA"
37,2022,29,"IA"
38,2022,22,"IA"
39,2022,29,"IA"
40,2022,27,"IA"
41,2022,15,"IA"
42,2022,29,"IA"
43,2022,23,"IA"
44,2022,22,"IA"
45,2022,17,"IA"
46,2022,22,"IA"
47,2022,18,"IA"
48,2022,28,"IA"
49,2022,46,"IA"
50,2022,41,"IA"
51,2022,41,"IA"
52,2022,51,"IA"
NA,2022,698,"IA"
NA,2022,423,"IA"
NA,2022,121,"IA"
NA,2022,47,"IA"
NA,2022,71,"IA"
NA,2022,84,"IA"
NA,2022,136,"IA"
NA,2022,154,"IA"
NA,2022,125,"IA"
NA,2022,104,"IA"
NA,2022,87,"IA"
NA,2022,192,"IA"
NA,2022,2242,"IA"
1,2023,29,"IA"
2,2023,31,"IA"
3,2023,24,"IA"
4,2023,22,"IA"
5,2023,23,"IA"
6,2023,19,"IA"
7,2023,31,"IA"
8,2023,17,"IA"
9,2023,22,"IA"
10,2023,17,"IA"
11,2023,31,"IA"
12,2023,21,"IA"
13,2023,12,"IA"
14,2023,26,"IA"
15,2023,19,"IA"
16,2023,19,"IA"
17,2023,10,"IA"
18,2023,NA,"IA"
19,2023,NA,"IA"
20,2023,14,"IA"
21,2023,NA,"IA"
22,2023,NA,"IA"
23,2023,NA,"IA"
24,2023,NA,"IA"
25,2023,NA,"IA"
26,2023,NA,"IA"
27,2023,NA,"IA"
28,2023,NA,"IA"
29,2023,NA,"IA"
30,2023,NA,"IA"
31,2023,NA,"IA"
32,2023,NA,"IA"
33,2023,NA,"IA"
34,2023,NA,"IA"
35,2023,NA,"IA"
36,2023,10,"IA"
37,2023,NA,"IA"
38,2023,10,"IA"
39,2023,NA,"IA"
40,2023,11,"IA"
41,2023,14,"IA"
42,2023,17,"IA"
43,2023,14,"IA"
44,2023,13,"IA"
45,2023,22,"IA"
46,2023,16,"IA"
47,2023,23,"IA"
48,2023,20,"IA"
49,2023,28,"IA"
50,2023,34,"IA"
51,2023,32,"IA"
52,2023,34,"IA"
NA,2023,113,"IA"
NA,2023,92,"IA"
NA,2023,93,"IA"
NA,2023,76,"IA"
NA,2023,36,"IA"
NA,2023,25,"IA"
NA,2023,NA,"IA"
NA,2023,28,"IA"
NA,2023,35,"IA"
NA,2023,60,"IA"
NA,2023,78,"IA"
1,2024,30,"IA"
2,2024,43,"IA"
3,2024,37,"IA"
4,2024,27,"IA"
5,2024,20,"IA"
6,2024,15,"IA"
7,2024,NA,"IA"
8,2024,NA,"IA"
9,2024,11,"IA"
10,2024,NA,"IA"
11,2024,NA,"IA"
12,2024,NA,"IA"
13,2024,NA,"IA"
14,2024,NA,"IA"
15,2024,NA,"IA"
16,2024,NA,"IA"
17,2024,NA,"IA"
18,2024,NA,"IA"
19,2024,NA,"IA"
20,2024,0,"IA"
21,2024,NA,"IA"
22,2024,NA,"IA"
23,2024,NA,"IA"
24,2024,NA,"IA"
25,2024,NA,"IA"
26,2024,NA,"IA"
27,2024,NA,"IA"
28,2024,NA,"IA"
29,2024,NA,"IA"
30,2024,NA,"IA"
31,2024,NA,"IA"
32,2024,14,"IA"
33,2024,13,"IA"
34,2024,15,"IA"
35,2024,17,"IA"
36,2024,11,"IA"
37,2024,19,"IA"
38,2024,11,"IA"
39,2024,18,"IA"
40,2024,16,"IA"
41,2024,13,"IA"
42,2024,NA,"IA"
43,2024,NA,"IA"
44,2024,NA,"IA"
45,2024,NA,"IA"
46,2024,NA,"IA"
47,2024,NA,"IA"
48,2024,NA,"IA"
49,2024,NA,"IA"
NA,2024,145,"IA"
NA,2024,145,"IA"
NA,2024,47,"IA"
NA,2024,27,"IA"
NA,2024,14,"IA"
NA,2024,10,"IA"
NA,2024,15,"IA"
NA,2024,16,"IA"
NA,2024,63,"IA"
NA,2024,68,"IA"
NA,2024,40,"IA"
NA,2024,30,"IA"
NA,2024,790,"IA"
NA,2024,477,"IA"
NA,2024,11804,"IA"
NA,2025,NA,"IA"
1,2020,0,"ID"
2,2020,0,"ID"
3,2020,0,"ID"
4,2020,0,"ID"
5,2020,0,"ID"
6,2020,0,"ID"
7,2020,0,"ID"
8,2020,0,"ID"
9,2020,0,"ID"
10,2020,0,"ID"
11,2020,0,"ID"
12,2020,0,"ID"
13,2020,NA,"ID"
14,2020,NA,"ID"
15,2020,22,"ID"
16,2020,12,"ID"
17,2020,12,"ID"
18,2020,NA,"ID"
19,2020,NA,"ID"
20,2020,NA,"ID"
21,2020,NA,"ID"
22,2020,NA,"ID"
23,2020,NA,"ID"
24,2020,NA,"ID"
25,2020,0,"ID"
26,2020,NA,"ID"
27,2020,NA,"ID"
28,2020,15,"ID"
29,2020,26,"ID"
30,2020,45,"ID"
31,2020,50,"ID"
32,2020,40,"ID"
33,2020,33,"ID"
34,2020,57,"ID"
35,2020,28,"ID"
36,2020,38,"ID"
37,2020,25,"ID"
38,2020,18,"ID"
39,2020,25,"ID"
40,2020,31,"ID"
41,2020,25,"ID"
42,2020,37,"ID"
43,2020,42,"ID"
44,2020,69,"ID"
45,2020,76,"ID"
46,2020,83,"ID"
47,2020,91,"ID"
48,2020,99,"ID"
49,2020,128,"ID"
50,2020,99,"ID"
51,2020,101,"ID"
52,2020,98,"ID"
53,2020,81,"ID"
NA,2020,0,"ID"
NA,2020,0,"ID"
NA,2020,10,"ID"
NA,2020,55,"ID"
NA,2020,22,"ID"
NA,2020,11,"ID"
NA,2020,129,"ID"
NA,2020,180,"ID"
NA,2020,113,"ID"
NA,2020,185,"ID"
NA,2020,387,"ID"
NA,2020,449,"ID"
NA,2020,1541,"ID"
1,2021,78,"ID"
2,2021,55,"ID"
3,2021,64,"ID"
4,2021,41,"ID"
5,2021,39,"ID"
6,2021,25,"ID"
7,2021,28,"ID"
8,2021,25,"ID"
9,2021,23,"ID"
10,2021,13,"ID"
11,2021,17,"ID"
12,2021,12,"ID"
13,2021,21,"ID"
14,2021,27,"ID"
15,2021,23,"ID"
16,2021,15,"ID"
17,2021,13,"ID"
18,2021,12,"ID"
19,2021,21,"ID"
20,2021,17,"ID"
21,2021,17,"ID"
22,2021,12,"ID"
23,2021,15,"ID"
24,2021,12,"ID"
25,2021,14,"ID"
26,2021,NA,"ID"
27,2021,NA,"ID"
28,2021,10,"ID"
29,2021,18,"ID"
30,2021,20,"ID"
31,2021,31,"ID"
32,2021,43,"ID"
33,2021,46,"ID"
34,2021,77,"ID"
35,2021,93,"ID"
36,2021,114,"ID"
37,2021,151,"ID"
38,2021,179,"ID"
39,2021,191,"ID"
40,2021,175,"ID"
41,2021,141,"ID"
42,2021,128,"ID"
43,2021,136,"ID"
44,2021,105,"ID"
45,2021,100,"ID"
46,2021,61,"ID"
47,2021,51,"ID"
48,2021,61,"ID"
49,2021,42,"ID"
50,2021,47,"ID"
51,2021,55,"ID"
52,2021,43,"ID"
NA,2021,264,"ID"
NA,2021,112,"ID"
NA,2021,78,"ID"
NA,2021,85,"ID"
NA,2021,70,"ID"
NA,2021,53,"ID"
NA,2021,59,"ID"
NA,2021,227,"ID"
NA,2021,638,"ID"
NA,2021,655,"ID"
NA,2021,324,"ID"
NA,2021,220,"ID"
NA,2021,2785,"ID"
1,2022,42,"ID"
2,2022,61,"ID"
3,2022,51,"ID"
4,2022,84,"ID"
5,2022,83,"ID"
6,2022,104,"ID"
7,2022,77,"ID"
8,2022,52,"ID"
9,2022,42,"ID"
10,2022,19,"ID"
11,2022,14,"ID"
12,2022,11,"ID"
13,2022,NA,"ID"
14,2022,NA,"ID"
15,2022,NA,"ID"
16,2022,NA,"ID"
17,2022,NA,"ID"
18,2022,NA,"ID"
19,2022,NA,"ID"
20,2022,NA,"ID"
21,2022,NA,"ID"
22,2022,NA,"ID"
23,2022,NA,"ID"
24,2022,10,"ID"
25,2022,13,"ID"
26,2022,17,"ID"
27,2022,15,"ID"
28,2022,19,"ID"
29,2022,12,"ID"
30,2022,22,"ID"
31,2022,19,"ID"
32,2022,21,"ID"
33,2022,21,"ID"
34,2022,14,"ID"
35,2022,15,"ID"
36,2022,11,"ID"
37,2022,17,"ID"
38,2022,10,"ID"
39,2022,12,"ID"
40,2022,12,"ID"
41,2022,NA,"ID"
42,2022,14,"ID"
43,2022,NA,"ID"
44,2022,12,"ID"
45,2022,NA,"ID"
46,2022,NA,"ID"
47,2022,14,"ID"
48,2022,12,"ID"
49,2022,11,"ID"
50,2022,17,"ID"
51,2022,12,"ID"
52,2022,10,"ID"
NA,2022,273,"ID"
NA,2022,300,"ID"
NA,2022,78,"ID"
NA,2022,20,"ID"
NA,2022,12,"ID"
NA,2022,51,"ID"
NA,2022,73,"ID"
NA,2022,78,"ID"
NA,2022,57,"ID"
NA,2022,42,"ID"
NA,2022,47,"ID"
NA,2022,53,"ID"
NA,2022,1084,"ID"
1,2023,11,"ID"
2,2023,10,"ID"
3,2023,NA,"ID"
4,2023,10,"ID"
5,2023,NA,"ID"
6,2023,NA,"ID"
7,2023,NA,"ID"
8,2023,NA,"ID"
9,2023,NA,"ID"
10,2023,NA,"ID"
11,2023,19,"ID"
12,2023,16,"ID"
13,2023,NA,"ID"
14,2023,NA,"ID"
15,2023,NA,"ID"
16,2023,NA,"ID"
17,2023,NA,"ID"
18,2023,NA,"ID"
19,2023,NA,"ID"
20,2023,NA,"ID"
21,2023,0,"ID"
22,2023,NA,"ID"
23,2023,NA,"ID"
24,2023,NA,"ID"
25,2023,NA,"ID"
26,2023,NA,"ID"
27,2023,NA,"ID"
28,2023,NA,"ID"
29,2023,NA,"ID"
30,2023,NA,"ID"
31,2023,NA,"ID"
32,2023,0,"ID"
33,2023,NA,"ID"
34,2023,NA,"ID"
35,2023,0,"ID"
36,2023,NA,"ID"
37,2023,NA,"ID"
38,2023,NA,"ID"
39,2023,NA,"ID"
40,2023,NA,"ID"
41,2023,NA,"ID"
42,2023,10,"ID"
43,2023,12,"ID"
44,2023,NA,"ID"
45,2023,12,"ID"
46,2023,NA,"ID"
47,2023,NA,"ID"
48,2023,10,"ID"
49,2023,11,"ID"
50,2023,10,"ID"
51,2023,NA,"ID"
52,2023,12,"ID"
NA,2023,40,"ID"
NA,2023,28,"ID"
NA,2023,54,"ID"
NA,2023,21,"ID"
NA,2023,NA,"ID"
NA,2023,NA,"ID"
NA,2023,19,"ID"
NA,2023,10,"ID"
NA,2023,26,"ID"
NA,2023,32,"ID"
NA,2023,33,"ID"
1,2024,NA,"ID"
2,2024,NA,"ID"
3,2024,12,"ID"
4,2024,12,"ID"
5,2024,11,"ID"
6,2024,NA,"ID"
7,2024,NA,"ID"
8,2024,NA,"ID"
9,2024,NA,"ID"
10,2024,NA,"ID"
11,2024,NA,"ID"
12,2024,NA,"ID"
13,2024,NA,"ID"
14,2024,0,"ID"
15,2024,NA,"ID"
16,2024,NA,"ID"
17,2024,0,"ID"
18,2024,NA,"ID"
19,2024,NA,"ID"
20,2024,NA,"ID"
21,2024,NA,"ID"
22,2024,NA,"ID"
23,2024,NA,"ID"
24,2024,NA,"ID"
25,2024,NA,"ID"
26,2024,NA,"ID"
27,2024,NA,"ID"
28,2024,NA,"ID"
29,2024,NA,"ID"
30,2024,NA,"ID"
31,2024,NA,"ID"
32,2024,NA,"ID"
33,2024,NA,"ID"
34,2024,NA,"ID"
35,2024,NA,"ID"
36,2024,11,"ID"
37,2024,NA,"ID"
38,2024,10,"ID"
39,2024,NA,"ID"
40,2024,NA,"ID"
41,2024,NA,"ID"
42,2024,NA,"ID"
43,2024,NA,"ID"
44,2024,NA,"ID"
45,2024,NA,"ID"
46,2024,NA,"ID"
47,2024,0,"ID"
48,2024,0,"ID"
49,2024,NA,"ID"
NA,2024,46,"ID"
NA,2024,47,"ID"
NA,2024,25,"ID"
NA,2024,29,"ID"
NA,2024,NA,"ID"
NA,2024,NA,"ID"
NA,2024,10,"ID"
NA,2024,NA,"ID"
NA,2024,25,"ID"
NA,2024,32,"ID"
NA,2024,23,"ID"
NA,2024,NA,"ID"
NA,2024,324,"ID"
NA,2024,223,"ID"
NA,2024,5957,"ID"
NA,2025,NA,"ID"
1,2020,0,"IL"
2,2020,0,"IL"
3,2020,0,"IL"
4,2020,0,"IL"
5,2020,0,"IL"
6,2020,0,"IL"
7,2020,0,"IL"
8,2020,0,"IL"
9,2020,0,"IL"
10,2020,0,"IL"
11,2020,NA,"IL"
12,2020,14,"IL"
13,2020,73,"IL"
14,2020,299,"IL"
15,2020,469,"IL"
16,2020,591,"IL"
17,2020,677,"IL"
18,2020,741,"IL"
19,2020,789,"IL"
20,2020,699,"IL"
21,2020,574,"IL"
22,2020,470,"IL"
